Please create adjustment Journal Entry for amount {0} ,请为金额{0}创建调整日记帐分录,
Please do not create more than 500 items at a time,请不要一次创建超过500个项目,
Please enter <b>Difference Account</b> or set default <b>Stock Adjustment Account</b> for company {0},请输入<b>差异帐户</b>或为公司{0}设置默认的<b>库存调整帐户</b>,
Please enter GSTIN and state for the Company Address {0},请输入GSTIN并说明公司地址{0},
Please enter Item Code to get item taxes,请输入商品代码以获取商品税,
Please enter Warehouse and Date,请输入仓库和日期,
Please login as a Marketplace User to edit this item.,请以市场用户身份登录以编辑此项目。,
Please login as a Marketplace User to report this item.,请以市场用户身份登录以报告此项目。,
Please select <b>Template Type</b> to download template,请选择<b>模板类型</b>以下载模板,
Please select Customer first,请先选择客户,
Please select Item Code first,请先选择商品代码,
Please select a Delivery Note,请选择送货单,
Please select a Sales Person for item: {0},请为以下项目选择销售人员：{0},
Please select another payment method. Stripe does not support transactions in currency '{0}',请选择其他付款方式。 Stripe不支持货币“{0}”的交易,
Please select the customer.,请选择客户。,
Please set a Supplier against the Items to be considered in the Purchase Order.,请根据采购订单中要考虑的项目设置供应商。,
Please set account heads in GST Settings for Compnay {0},请在Compnay {0}的GST设置中设置帐户首长,
Please set an email id for the Lead {0},请为潜在客户{0}设置电子邮件ID,
Please set default UOM in Stock Settings,请在“库存设置”中设置默认的UOM,
Please set filter based on Item or Warehouse due to a large amount of entries.,由于条目很多，请根据物料或仓库设置过滤器。,
Please set up the Campaign Schedule in the Campaign {0},请在广告系列{0}中设置广告系列计划,
Please set valid GSTIN No. in Company Address for company {0},请在公司地址中为公司{0}设置有效的GSTIN号。,
Please set {0},请设置{0},customer
Please setup a default bank account for company {0},请为公司{0}设置默认银行帐户,
Please specify,请注明,
Please specify a {0},请指定一个{0},lead
Priority,优先,
Priority has been changed to {0}.,优先级已更改为{0}。,
Priority {0} has been repeated.,优先级{0}已重复。,
Processing XML Files,处理XML文件,
Profitability,盈利能力,
Project,项目,
Provide the academic year and set the starting and ending date.,提供学年并设置开始和结束日期。,
Public token is missing for this bank,此银行缺少公共令牌,
Publish 1 Item,发布1项,
Publish Items,发布项目,
Publish More Items,发布更多项目,
Publish Your First Items,发布您的第一个项目,
Publish {0} Items,发布{0}项,
Published Items,发布的项目,
Purchase Invoice cannot be made against an existing asset {0},无法针对现有资产{0}生成采购发票,
Purchase Invoices,购买发票,
Purchase Orders,订单,
Purchase Receipt doesn't have any Item for which Retain Sample is enabled.,购买收据没有任何启用了保留样本的项目。,
Purchase Return,采购退货,
Qty of Finished Goods Item,成品数量,
Quality Inspection required for Item {0} to submit,要提交项目{0}所需的质量检验,
Quantity to Manufacture,制造数量,
Quantity to Manufacture can not be zero for the operation {0},操作{0}的制造数量不能为零,
Quarterly,季度,
Queued,排队,
Quick Entry,快速入门,
Quiz {0} does not exist,测验{0}不存在,
Quotation Amount,报价金额,
Rate or Discount is required for the price discount.,价格折扣需要Rate或Discount。,
Reason,原因,
Reconcile Entries,协调条目,
Reconcile this account,核对此帐户,
Reconciled,不甘心,
Recruitment,招聘,
Red,红,
Release date must be in the future,发布日期必须在将来,
Relieving Date must be greater than or equal to Date of Joining,取消日期必须大于或等于加入日期,
Rename,重命名,
Rename Not Allowed,重命名不允许,
Report Item,报告项目,
Report this Item,举报此项目,
Reserved Qty for Subcontract: Raw materials quantity to make subcontracted items.,分包的预留数量：制造分包项目的原材料数量。,
Reset,重启,
Reset Service Level Agreement,重置服务水平协议,
Resetting Service Level Agreement.,重置服务水平协议。,
Return amount cannot be greater unclaimed amount,退货金额不能大于无人认领的金额,
Review,评论,
Room,房间,
Room Type,房型,
Row # ,行＃,
Row #{0}: Accepted Warehouse and Supplier Warehouse cannot be same,第＃0行：接受仓库和供应商仓库不能相同,
Row #{0}: Cannot delete item {1} which has already been billed.,第＃{0}行：无法删除已计费的项目{1}。,
Row #{0}: Cannot delete item {1} which has already been delivered,第{0}行：无法删除已交付的项目{1},
Row #{0}: Cannot delete item {1} which has already been received,第＃0行：无法删除已收到的项目{1},
Row #{0}: Cannot delete item {1} which has work order assigned to it.,第＃{0}行：无法删除已为其分配了工作订单的项目{1}。,
Row #{0}: Cannot delete item {1} which is assigned to customer's purchase order.,第＃{0}行：无法删除分配给客户采购订单的项目{1}。,
Row #{0}: Cannot select Supplier Warehouse while suppling raw materials to subcontractor,第{0}行：在向分包商供应原材料时无法选择供应商仓库,
Row #{0}: Cost Center {1} does not belong to company {2},第{0}行：成本中心{1}不属于公司{2},
Row #{0}: Operation {1} is not completed for {2} qty of finished goods in Work Order {3}. Please update operation status via Job Card {4}.,行＃{0}：对于工作订单{3}中的{2}数量的成品，未完成操作{1}。请通过工作卡{4}更新操作状态。,
Row #{0}: Payment document is required to complete the transaction,行＃{0}：完成交易需要付款文件,
Row #{0}: Serial No {1} does not belong to Batch {2},行＃{0}：序列号{1}不属于批次{2},
Row #{0}: Service End Date cannot be before Invoice Posting Date,行＃{0}：服务终止日期不能早于发票过帐日期,
Row #{0}: Service Start Date cannot be greater than Service End Date,行＃{0}：服务开始日期不能大于服务结束日期,
Row #{0}: Service Start and End Date is required for deferred accounting,行＃{0}：延期计费需要服务开始和结束日期,
Row {0}: Invalid Item Tax Template for item {1},第{0}行：项目{1}的项目税模板无效,
Row {0}: Quantity not available for {4} in warehouse {1} at posting time of the entry ({2} {3}),第{0}行：在输入条目（{2} {3}）时，仓库{1}中{4}不可使用的数量,
Row {0}: user has not applied the rule {1} on the item {2},第{0}行：用户尚未在项目{2}上应用规则{1},
Row {0}:Sibling Date of Birth cannot be greater than today.,第{0}行：同级出生日期不能大于今天。,
Row({0}): {1} is already discounted in {2},行（{0}）：{1}已在{2}中打折,
Rows Added in {0},{0}中添加的行数,
Rows Removed in {0},在{0}中删除的行,
Save,保存,
Save Item,保存项目,
Saved Items,保存的物品,
Search Items ...,搜索项目......,
Search for a payment,搜索付款,
Search for anything ...,搜索任何东西......,
Search results for,为。。。。寻找结果,
Select Difference Account,选择差异账户,
Select a Default Priority.,选择默认优先级。,
Select a company,选择一家公司,
Select finance book for the item {0} at row {1},为行{1}中的项{0}选择财务手册,
Select only one Priority as Default.,仅选择一个优先级作为默认值。,
Seller Information,卖家信息,
Send,发送,
Send a message,发送一个消息,
Sending,发送中,
Sends Mails to lead or contact based on a Campaign schedule,根据Campaign计划发送邮件以进行引导或联系,
Serial Number Created,序列号已创建,
Serial Numbers Created,序列号已创建,
Serial no(s) required for serialized item {0},序列化项目{0}所需的序列号,
Series,系列,
Server Error,服务器错误,
Service Level Agreement has been changed to {0}.,服务水平协议已更改为{0}。,
Service Level Agreement was reset.,服务水平协议已重置。,
Service Level Agreement with Entity Type {0} and Entity {1} already exists.,与实体类型{0}和实体{1}的服务水平协议已存在。,
Set Meta Tags,设置元标记,
Set {0} in company {1},在公司{1}中设置{0},
Setup,设置,
Shift Management,班别管理,
Show Future Payments,显示未来付款,
Show Linked Delivery Notes,显示链接的交货单,
Show Sales Person,显示销售人员,
Show Stock Ageing Data,显示库存账龄数据,
Show Warehouse-wise Stock,显示仓库库存,
Size,尺寸,
Something went wrong while evaluating the quiz.,评估测验时出了点问题。,
Sr,锶,
Start,开始,
Start Date cannot be before the current date,开始日期不能早于当前日期,
Start Time,开始时间,
Status,状态,
Status must be Cancelled or Completed,状态必须已取消或已完成,
Stock Balance Report,库存余额报告,
Stock Entry has been already created against this Pick List,已经根据此选择列表创建了库存输入,
Stock Ledger ID,库存分类帐编号,
Stock Value ({0}) and Account Balance ({1}) are out of sync for account {2} and it's linked warehouses.,库存值（{0}）和帐户余额（{1}）与帐户{2}及其链接的仓库不同步。,
Stores - {0},商店-{0},
Student with email {0} does not exist,电子邮件{0}的学生不存在,
Submit Review,提交评论,
Submitted,已提交,
Supplier Addresses And Contacts,供应商的地址和联系方式,
Synchronize this account,同步此帐户,
Tag,标签,
Target Location is required while receiving Asset {0} from an employee,从员工那里收到资产{0}时需要目标位置,
Target Location is required while transferring Asset {0},转移资产{0}时需要目标位置,
Target Location or To Employee is required while receiving Asset {0},接收资产{0}时需要“目标位置”或“发给员工”,
Task's {0} End Date cannot be after Project's End Date.,任务的{0}结束日期不能晚于项目的结束日期。,
Task's {0} Start Date cannot be after Project's End Date.,任务的{0}开始日期不能晚于项目的结束日期。,
Tax Account not specified for Shopify Tax {0},没有为Shopify Tax {0}指定税务帐户,
Tax Total,税收总额,
Template,模板,
The Campaign '{0}' already exists for the {1} '{2}',{1}&#39;{2}&#39;广告系列“{0}”已存在,
The difference between from time and To Time must be a multiple of Appointment,时间与时间之间的差异必须是约会的倍数,
The field Asset Account cannot be blank,字段资产帐户不能为空,
The field Equity/Liability Account cannot be blank,字段权益/责任帐户不能为空,
The following serial numbers were created: <br><br> {0},创建了以下序列号： <br><br> {0},
The parent account {0} does not exists in the uploaded template,上级模板中不存在上级帐户{0},
The question cannot be duplicate,问题不能重复,
The selected payment entry should be linked with a creditor bank transaction,所选付款条目应与债权银行交易相关联,
The selected payment entry should be linked with a debtor bank transaction,所选付款条目应与债务人银行交易挂钩,
